Date,Close,High,Low,Open,Volume
2024-10-07,50.54999923706055,53.01499938964844,50.040000915527344,53.0,634200
2024-10-08,48.08000183105469,50.935001373291016,47.34000015258789,50.91999816894531,1146900
2024-10-09,48.33000183105469,49.540000915527344,47.400001525878906,48.08000183105469,839200
2024-10-10,45.97999954223633,48.900001525878906,45.757999420166016,48.900001525878906,732600
2024-10-11,48.81999969482422,49.540000915527344,45.29999923706055,45.41999816894531,885000
2024-10-14,50.720001220703125,51.400001525878906,48.65999984741211,49.0099983215332,503900
2024-10-15,46.630001068115234,50.720001220703125,45.790000915527344,50.720001220703125,1406100
2024-10-16,49.04999923706055,49.29999923706055,46.70000076293945,47.09999847412109,622400
2024-10-17,48.0099983215332,49.33000183105469,47.77999877929688,49.20000076293945,435200
2024-10-18,49.34000015258789,51.571998596191406,48.709999084472656,49.29999923706055,960000
2024-10-21,48.68000030517578,50.1349983215332,47.79999923706055,49.70000076293945,411900
2024-10-22,46.52999877929688,48.209999084472656,46.0,48.0,1060100
2024-10-23,45.40999984741211,46.63999938964844,44.43000030517578,46.04999923706055,670300
2024-10-24,46.209999084472656,47.25,45.59999847412109,46.5,428900
2024-10-25,43.5099983215332,46.33000183105469,43.5,46.06999969482422,832000
2024-10-28,43.34000015258789,44.77000045776367,42.2400016784668,43.68000030517578,846900
2024-10-29,45.220001220703125,46.220001220703125,42.459999084472656,43.06999969482422,740500
2024-10-30,45.5099983215332,46.43999862670898,44.55699920654297,45.31999969482422,578200
2024-10-31,44.619998931884766,45.650001525878906,44.07099914550781,45.5,605100
2024-11-01,46.060001373291016,46.36000061035156,44.68000030517578,45.59999847412109,478900
2024-11-04,49.5,49.63999938964844,45.422000885009766,45.88999938964844,824700
2024-11-05,44.5,48.810001373291016,39.34000015258789,48.79999923706055,3058300
2024-11-06,56.970001220703125,59.15999984741211,45.5099983215332,45.959999084472656,3135600
2024-11-07,56.790000915527344,59.98799896240234,54.02999877929688,55.02999877929688,2432100
2024-11-08,73.7699966430664,75.0,56.06399917602539,56.790000915527344,3016000
2024-11-11,77.62000274658203,78.0,66.5,69.77999877929688,1693900
2024-11-12,68.04000091552734,79.48999786376953,65.9000015258789,76.19999694824219,1726900
2024-11-13,68.08000183105469,74.45500183105469,66.11000061035156,70.0,1073600
2024-11-14,56.630001068115234,68.56999969482422,55.560001373291016,68.0,1922800
2024-11-15,52.400001525878906,56.72499847412109,50.97999954223633,56.5099983215332,1600800
2024-11-18,54.060001373291016,54.310001373291016,48.2599983215332,52.59999847412109,1211600
2024-11-19,53.970001220703125,55.18000030517578,50.59999847412109,52.5,1472800
2024-11-20,58.150001525878906,60.400001525878906,55.29999923706055,55.95000076293945,1417300
2024-11-21,52.47999954223633,58.86000061035156,52.09000015258789,58.040000915527344,1739100
2024-11-22,58.59999847412109,59.97999954223633,52.209999084472656,53.20000076293945,1188900
2024-11-25,63.88999938964844,67.45999908447266,61.0,63.43000030517578,1606600
2024-11-26,58.8650016784668,64.95999908447266,58.42300033569336,63.5,891100
2024-11-27,62.97999954223633,65.33999633789062,61.0,61.0,682500
2024-11-29,62.59000015258789,67.22000122070312,62.29999923706055,66.12999725341797,445100
2024-12-02,62.93999862670898,68.94999694824219,62.63999938964844,65.62000274658203,852500
2024-12-03,56.290000915527344,62.470001220703125,53.810001373291016,62.470001220703125,1975100
2024-12-04,57.9900016784668,60.20000076293945,55.900001525878906,58.0,1495700
2024-12-05,53.15999984741211,58.310001373291016,52.880001068115234,56.84000015258789,1848100
2024-12-06,50.43999862670898,53.5,49.56999969482422,53.459999084472656,2810500
2024-12-09,46.5,52.0,46.25,51.06999969482422,2953400
2024-12-10,45.0,47.20000076293945,44.52999877929688,46.5,2705200
2024-12-11,43.18999862670898,43.900001525878906,40.09999847412109,42.08000183105469,11464600
2024-12-12,41.9900016784668,47.13999938964844,41.9010009765625,43.2599983215332,10410600
2024-12-13,41.0,43.93999862670898,40.65999984741211,42.0,5058600
2024-12-16,39.880001068115234,42.25,39.0,41.88999938964844,4676000
2024-12-17,38.95000076293945,40.900001525878906,38.68000030517578,40.0,4279500
2024-12-18,34.29499816894531,39.72999954223633,34.25,39.650001525878906,7445100
2024-12-19,33.029998779296875,35.63600158691406,32.59000015258789,35.29999923706055,5150000
2024-12-20,35.540000915527344,36.16999816894531,32.400001525878906,32.4900016784668,5800600
2024-12-23,34.90999984741211,36.80099868774414,33.41999816894531,36.43000030517578,3436000
2024-12-24,34.790000915527344,35.400001525878906,34.04999923706055,35.25,1169700
2024-12-26,35.290000915527344,36.130001068115234,34.150001525878906,34.68000030517578,2897800
2024-12-27,35.119998931884766,38.02000045776367,34.689998626708984,36.915000915527344,4457400
2024-12-30,33.869998931884766,34.58399963378906,32.970001220703125,34.56999969482422,2870600
2024-12-31,33.7599983215332,34.58000183105469,32.970001220703125,34.0099983215332,2073900
2025-01-02,34.25,35.290000915527344,32.959999084472656,33.88999938964844,3265600
2025-01-03,38.25,39.20000076293945,34.18000030517578,34.2599983215332,4691900
2025-01-06,40.7599983215332,41.59999847412109,38.810001373291016,39.75,4703800
2025-01-07,38.875,41.900001525878906,38.130001068115234,41.61800003051758,3275700
2025-01-08,37.4900016784668,40.79999923706055,36.720001220703125,38.77999877929688,2993200
2025-01-10,37.52000045776367,37.9900016784668,34.81999969482422,36.400001525878906,2206200
2025-01-13,32.34000015258789,34.7400016784668,31.36000061035156,33.689998626708984,7405900
2025-01-14,31.82999992370605,34.619998931884766,31.65999984741211,33.099998474121094,4032200
2025-01-15,34.91999816894531,37.5,33.0,33.470001220703125,5351000
2025-01-16,34.75,35.970001220703125,32.900001525878906,35.79999923706055,2750600
2025-01-17,35.150001525878906,35.93000030517578,34.349998474121094,35.150001525878906,2439000
2025-01-21,47.63999938964844,49.83000183105469,41.75,42.84000015258789,33903000
2025-01-22,50.45000076293945,52.83000183105469,47.18000030517578,51.66999816894531,26164100
2025-01-23,54.84000015258789,56.540000915527344,47.220001220703125,49.720001220703125,23250300
2025-01-24,51.400001525878906,55.59999847412109,51.25,55.0,13035000
2025-01-27,51.86000061035156,54.56999969482422,48.08000183105469,49.619998931884766,13100900
2025-01-28,51.02000045776367,52.77999877929688,48.310001373291016,52.0,7582600
2025-01-29,50.77000045776367,56.459999084472656,49.74800109863281,51.31499862670898,11269500
2025-01-30,57.18999862670898,58.5099983215332,52.20000076293945,52.81499862670898,17205800
2025-01-31,57.38999938964844,62.150001525878906,56.33000183105469,60.0,17839000
2025-02-03,61.540000915527344,61.75,52.97100067138672,53.630001068115234,15583200
2025-02-04,61.84999847412109,65.33999633789062,60.59000015258789,65.05500030517578,15709000
2025-02-05,69.18000030517578,71.29199981689453,63.52000045776367,64.30000305175781,22619500
2025-02-06,64.98999786376953,71.38999938964844,64.1500015258789,71.38999938964844,17268100
2025-02-07,68.95999908447266,69.91999816894531,65.80000305175781,66.69999694824219,16336900
2025-02-10,68.36000061035156,71.30000305175781,66.25,70.19999694824219,15867600
2025-02-11,71.20999908447266,78.66999816894531,67.6500015258789,67.88999938964844,31676800
2025-02-12,73.87999725341797,74.77899932861328,68.02999877929688,68.43000030517578,19184700
2025-02-13,83.75,86.0,75.80000305175781,77.16500091552734,29245100
2025-02-14,89.44000244140625,91.4499969482422,84.08999633789062,87.7699966430664,25121400
2025-02-18,81.94999694824219,91.27999877929688,78.80000305175781,90.08999633789062,22200600
2025-02-19,85.70999908447266,86.88999938964844,79.0,83.94000244140625,16821900
2025-02-20,76.72000122070312,80.22000122070312,72.0999984741211,79.98999786376953,20480700
2025-02-21,68.08999633789062,77.0,67.73999786376953,76.51000213623047,14954500
2025-02-24,69.56999969482422,74.19999694824219,65.37000274658203,69.8499984741211,20343400
2025-02-25,59.09999847412109,65.80000305175781,55.20000076293945,58.4900016784668,26410600
2025-02-26,62.2599983215332,66.87000274658203,59.0,60.10200119018555,18867900
2025-02-27,55.29999923706055,63.650001525878906,55.150001525878906,63.34999847412109,17784400
2025-02-28,56.18000030517578,56.709999084472656,50.5,52.13999938964844,13994900
2025-03-03,50.93000030517578,57.59000015258789,50.02999877929688,57.54499816894531,11137200
2025-03-04,52.72999954223633,54.130001068115234,47.0,48.59000015258789,14447200
2025-03-05,53.060001373291016,53.3390007019043,49.34999847412109,52.93999862670898,10622200
2025-03-06,48.86000061035156,52.22999954223633,48.0099983215332,50.46500015258789,9811300
2025-03-07,49.09999847412109,50.92399978637695,45.0099983215332,48.459999084472656,9345200
2025-03-10,45.16999816894531,48.4900016784668,43.52999877929688,48.060001373291016,10135100
2025-03-11,45.58000183105469,47.36000061035156,44.04999923706055,44.54999923706055,8910900
2025-03-12,45.5,49.59999847412109,44.1609992980957,48.75,12984700
2025-03-13,42.165000915527344,47.01499938964844,42.09999847412109,45.97999954223633,9233400
2025-03-14,47.16999816894531,47.459999084472656,43.24800109863281,43.900001525878906,10973400
2025-03-17,49.869998931884766,50.86000061035156,45.84999847412109,46.80500030517578,9743600
2025-03-18,45.7400016784668,47.95600128173828,45.04999923706055,47.790000915527344,9733500
2025-03-19,48.02999877929688,49.709999084472656,45.66999816894531,46.52999877929688,11694700
2025-03-20,48.040000915527344,49.4900016784668,47.02000045776367,47.59999847412109,9003100
2025-03-21,51.34999847412109,51.77999877929688,45.47999954223633,46.83000183105469,9929800
2025-03-24,59.0,59.209999084472656,54.18299865722656,54.93999862670898,14385800
2025-03-25,58.56999969482422,61.5,55.68999862670898,59.0,13575200
2025-03-26,53.25,59.54999923706055,53.20000076293945,57.935001373291016,10387800
2025-03-27,51.970001220703125,55.880001068115234,51.869998931884766,52.400001525878906,9663500
2025-03-28,47.83000183105469,51.25600051879883,47.040000915527344,51.09000015258789,9196000
2025-03-31,48.2400016784668,48.79999923706055,44.28300094604492,45.4900016784668,7480800
2025-04-01,47.220001220703125,49.130001068115234,45.459999084472656,48.27000045776367,7746000
2025-04-02,49.88999938964844,50.040000915527344,45.43999862670898,45.80500030517578,8747100
2025-04-03,46.16999816894531,47.869998931884766,45.40499877929688,45.40999984741211,8151500
2025-04-04,42.58000183105469,45.810001373291016,40.02999877929688,44.93000030517578,11577700
2025-04-07,42.70000076293945,45.98199844360352,37.68000030517578,39.119998931884766,12791000
2025-04-08,37.22999954223633,45.5,36.5,45.3650016784668,15486300
2025-04-09,43.790000915527344,45.0,36.220001220703125,37.68000030517578,18857700
2025-04-10,40.290000915527344,43.00199890136719,38.369998931884766,42.845001220703125,8760400
2025-04-11,42.119998931884766,42.34999847412109,38.790000915527344,40.93000030517578,8572300
2025-04-14,43.130001068115234,44.77000045776367,41.95700073242188,44.02000045776367,7758000
2025-04-15,42.93000030517578,43.83599853515625,41.34999847412109,43.15499877929688,5256400
2025-04-16,40.86000061035156,42.130001068115234,40.040000915527344,41.47999954223633,5183700
2025-04-17,40.45000076293945,41.64599990844727,40.15999984741211,41.13999938964844,4573800
2025-04-21,40.97999954223633,41.59999847412109,39.0099983215332,39.93999862670898,8903100
2025-04-22,43.22999954223633,45.47999954223633,41.66999816894531,41.79999923706055,9399300
2025-04-23,49.54999923706055,51.31999969482422,47.0,47.31499862670898,18735900
2025-04-24,53.5,53.540000915527344,49.40999984741211,50.400001525878906,10529200
2025-04-25,52.900001525878906,54.54999923706055,52.220001220703125,53.209999084472656,9010000
2025-04-28,53.77000045776367,56.4900016784668,52.16999816894531,53.959999084472656,10884100
2025-04-29,54.290000915527344,56.900001525878906,52.68000030517578,55.369998931884766,9865200
2025-04-30,51.66999816894531,52.25,50.04999923706055,51.19499969482422,8113200
2025-05-01,51.84999847412109,54.310001373291016,51.5099983215332,53.5,6404800
2025-05-02,57.060001373291016,58.68000030517578,52.59999847412109,52.75,12339100
2025-05-05,54.06999969482422,55.75,52.79999923706055,55.59000015258789,9202500
2025-05-06,52.18999862670898,53.630001068115234,50.79999923706055,51.54999923706055,13295600
2025-05-07,58.7599983215332,58.79999923706055,48.71099853515625,52.125,28590600
2025-05-08,65.22000122070312,66.41500091552734,57.56999969482422,58.31499862670898,24829100
2025-05-09,61.369998931884766,66.30000305175781,60.5,66.26000213623047,15516400
2025-05-12,62.68999862670898,65.0,60.09999847412109,64.7300033569336,15874000
2025-05-13,68.91000366210938,71.41999816894531,64.0,65.0,21784900
2025-05-14,64.77999877929688,71.97000122070312,64.2699966430664,70.67500305175781,15465500
2025-05-15,62.59999847412109,65.75,60.91999816894531,64.80000305175781,11185400
2025-05-16,65.48999786376953,65.66999816894531,61.630001068115234,64.08999633789062,10187400
2025-05-19,63.7400016784668,63.77000045776367,60.31999969482422,61.880001068115234,10816800
2025-05-20,62.43000030517578,66.6500015258789,61.26599884033203,64.0,14874200
2025-05-21,58.13999938964844,65.87999725341797,57.79999923706055,62.900001525878906,19982200
2025-05-22,59.25,61.72999954223633,57.0099983215332,58.31499862670898,12398800
2025-05-23,62.560001373291016,62.880001068115234,57.25,57.369998931884766,10355000
2025-05-27,65.87000274658203,68.75,63.880001068115234,64.6449966430664,16771900
2025-05-28,53.20000076293945,64.25,52.54999923706055,63.9900016784668,50365400
2025-05-29,54.43000030517578,56.470001220703125,52.619998931884766,54.75,19306200
2025-05-30,55.18000030517578,56.630001068115234,53.59999847412109,54.75,14090300
2025-06-02,63.470001220703125,65.3550033569336,55.119998931884766,55.22999954223633,31474300
2025-06-03,61.959999084472656,63.63399887084961,60.83000183105469,62.20000076293945,12269500
2025-06-04,62.77999877929688,64.58999633789062,61.31999969482422,62.32500076293945,9119600
2025-06-05,58.65999984741211,63.08000183105469,57.59000015258789,62.09999847412109,12247100
2025-06-06,62.06999969482422,63.66999816894531,58.59999847412109,60.0,11631100
2025-06-09,66.94000244140625,68.7300033569336,60.86000061035156,63.6150016784668,16954100
2025-06-10,69.37999725341797,70.0,66.12000274658203,67.0,13924700
2025-06-11,70.77999877929688,73.27999877929688,67.12000274658203,70.06500244140625,16295300
2025-06-12,71.2300033569336,72.27999877929688,68.8499984741211,68.8499984741211,10712400
2025-06-13,71.27999877929688,74.22799682617188,68.3499984741211,68.56999969482422,12839900
2025-06-16,72.0,74.83000183105469,71.22000122070312,72.1500015258789,10203200
2025-06-17,70.11000061035156,71.41999816894531,68.83000183105469,70.44999694824219,7802500
2025-06-18,69.0999984741211,71.63999938964844,66.62000274658203,69.13500213623047,10699000
2025-06-20,68.30999755859375,70.11000061035156,67.25,69.66000366210938,7043200
2025-06-23,65.6500015258789,68.9000015258789,63.20199966430664,66.05000305175781,10491400
2025-06-24,68.27999877929688,68.80500030517578,65.5,67.5199966430664,7804400
2025-06-25,65.47000122070312,71.37000274658203,64.41000366210938,69.57499694824219,10125500
2025-06-26,68.33999633789062,69.25,65.41000366210938,66.05999755859375,8248700
2025-06-27,66.5199966430664,69.97000122070312,65.25,69.0,13698200
2025-06-30,63.540000915527344,67.0,63.47999954223633,65.69499969482422,12302900
2025-07-01,59.44499969482422,62.79999923706055,58.709999084472656,62.52999877929688,15481500
2025-07-02,59.18000030517578,60.57799911499024,58.52999877929688,59.83000183105469,8128900
2025-07-03,60.970001220703125,61.56999969482422,59.540000915527344,59.97999954223633,6389100
2025-07-07,58.0099983215332,60.055999755859375,57.1870002746582,60.040000915527344,8351500
2025-07-08,58.5099983215332,59.8650016784668,57.970001220703125,59.08000183105469,6690700
2025-07-09,58.40999984741211,59.7400016784668,57.47999954223633,59.2400016784668,6189700
2025-07-10,59.59999847412109,60.900001525878906,58.54999923706055,59.08000183105469,8330300
2025-07-11,56.880001068115234,60.20000076293945,56.54999923706055,59.0,8064200
2025-07-14,57.81999969482422,59.07600021362305,56.97999954223633,57.630001068115234,7109400
2025-07-15,55.88999938964844,59.970001220703125,55.76800155639648,58.959999084472656,9442500
2025-07-16,59.970001220703125,60.220001220703125,57.45000076293945,57.95000076293945,14300100
2025-07-17,60.650001525878906,62.34999847412109,59.59999847412109,60.810001373291016,10393000
2025-07-18,60.97999954223633,62.97999954223633,59.97999954223633,61.75,8361300
2025-07-21,58.0099983215332,62.470001220703125,57.84000015258789,61.86000061035156,10079100
2025-07-22,61.08000183105469,61.5,57.59999847412109,58.4900016784668,8108300
2025-07-23,64.86000061035156,64.88999938964844,60.04999923706055,61.125,11427100
2025-07-24,63.34000015258789,65.37999725341797,62.880001068115234,64.3499984741211,7540100
2025-07-25,64.48999786376953,65.27999877929688,62.20000076293945,63.38999938964844,6667100
2025-07-28,62.0,65.81999969482422,61.619998931884766,65.08000183105469,7613300
2025-07-29,58.290000915527344,61.290000915527344,57.86000061035156,61.04999923706055,9181100
2025-07-30,57.810001373291016,59.459999084472656,56.77000045776367,58.720001220703125,7228200
2025-07-31,56.59000015258789,59.650001525878906,56.29499816894531,57.244998931884766,7987600
2025-08-01,54.88999938964844,56.040000915527344,53.38999938964844,55.18000030517578,6577900
2025-08-04,57.52000045776367,57.66999816894531,54.5,54.94499969482422,6179900
2025-08-05,57.7400016784668,58.915000915527344,56.68000030517578,57.380001068115234,4884700
2025-08-06,55.52999877929688,57.63999938964844,54.880001068115234,57.619998931884766,5578400
2025-08-07,58.7400016784668,58.93000030517578,56.810001373291016,56.900001525878906,8344700
2025-08-08,60.869998931884766,65.7300033569336,57.880001068115234,64.19999694824219,26148100
2025-08-11,60.81999969482422,64.8499984741211,59.81999969482422,60.0099983215332,12273900
2025-08-12,66.33999633789062,66.4000015258789,61.2599983215332,61.34999847412109,15553700
2025-08-13,69.62999725341797,71.8499984741211,67.05999755859375,67.08000183105469,19400800
2025-08-14,71.58999633789062,74.4000015258789,66.55999755859375,66.61499786376953,15219500
2025-08-15,73.77999877929688,75.7300033569336,70.19000244140625,71.94999694824219,14685200
2025-08-18,78.44999694824219,78.98999786376953,70.48999786376953,72.36000061035156,14768200
2025-08-19,73.08000183105469,78.4000015258789,72.8499984741211,78.19999694824219,12848000
2025-08-20,73.27999877929688,73.80000305175781,67.0199966430664,70.7699966430664,13854400
2025-08-21,76.70999908447266,78.58999633789062,71.9000015258789,72.5,15635200
2025-08-22,80.5199966430664,85.27999877929688,75.66999816894531,76.44999694824219,18678800
2025-08-25,75.9000015258789,81.7300033569336,75.80000305175781,81.1050033569336,10037600
2025-08-26,76.30000305175781,77.1500015258789,74.51000213623047,75.9000015258789,7109800
2025-08-27,73.2300033569336,76.0,72.18000030517578,75.7249984741211,6800100
2025-08-28,73.66000366210938,75.15499877929688,73.05999755859375,73.30000305175781,5337300
2025-08-29,75.86000061035156,76.38999938964844,72.2300033569336,73.19999694824219,7665400
2025-09-02,78.33999633789062,78.38999938964844,71.4000015258789,73.63999938964844,9424900
2025-09-03,76.28500366210938,80.75,75.3010025024414,79.05999755859375,7009000
2025-09-04,78.12000274658203,78.5199966430664,73.44000244140625,76.48999786376953,6250100
2025-09-05,79.62000274658203,80.80000305175781,75.62000274658203,79.55999755859375,9002100
2025-09-08,80.22000122070312,83.2699966430664,79.52999877929688,80.8499984741211,9201700
2025-09-09,81.01000213623047,81.38899993896484,77.43000030517578,80.5999984741211,6525000
2025-09-10,78.16000366210938,82.58000183105469,77.16999816894531,81.74500274658203,8597300
2025-09-11,88.77999877929688,91.05999755859376,79.41699981689453,79.41999816894531,21218700
2025-09-12,86.37999725341797,90.33999633789062,85.91999816894531,89.26000213623047,6745600
2025-09-15,85.12999725341797,88.19400024414062,84.5999984741211,87.73999786376953,5207000
2025-09-16,87.04000091552734,87.41000366210938,82.30000305175781,85.11000061035156,7150200
2025-09-17,86.44999694824219,88.08000183105469,83.01000213623047,86.6500015258789,6821100
2025-09-18,87.06999969482422,88.70999908447266,86.25,88.0,5107400
2025-09-19,88.23999786376953,90.97000122070312,86.5,88.43000030517578,17676500
2025-09-22,85.87000274658203,97.78700256347656,84.29000091552734,92.51000213623048,21034400
2025-09-23,84.12999725341797,90.0790023803711,84.0199966430664,86.7300033569336,8795200
2025-09-24,79.2300033569336,85.30999755859375,78.77999877929688,84.5,9730200
2025-09-25,77.33000183105469,78.46399688720703,74.58999633789062,76.92500305175781,7891600
2025-09-26,78.4800033569336,79.87699890136719,77.56999969482422,78.70500183105469,5432200
2025-09-29,78.56999969482422,82.0999984741211,78.5,80.43000030517578,5726400
2025-09-30,80.70999908447266,80.88999938964844,77.08000183105469,78.25499725341797,4426400
2025-10-01,87.98999786376953,88.13999938964844,80.85900115966797,80.95999908447266,9193100
2025-10-02,89.30000305175781,90.62999725341795,87.66899871826172,89.07499694824219,9021400
2025-10-03,91.66000366210938,94.0,88.87999725341797,89.6500015258789,9313400
2025-10-06,93.08000183105467,93.48999786376952,89.74700164794922,91.33999633789062,6026700
2025-10-07,93.01000213623048,95.87999725341795,89.19999694824219,93.52999877929688,7381000
2025-10-08,103.25,103.41999816894533,91.87000274658205,92.95999908447266,13393700
2025-10-09,99.27999877929688,104.31999969482422,98.9000015258789,102.16999816894533,7306300
2025-10-10,96.38999938964844,101.55999755859376,93.9000015258789,100.9000015258789,9768500
2025-10-13,94.47000122070312,97.30500030517578,91.9000015258789,93.36000061035156,7183400
2025-10-14,89.87000274658203,93.90599822998048,87.30000305175781,92.11000061035156,6984300
2025-10-15,91.91000366210938,94.6500015258789,88.80999755859375,92.79000091552734,5012600
2025-10-16,91.0199966430664,97.25,90.02999877929688,94.46499633789062,6656900
2025-10-17,87.77999877929688,90.5999984741211,85.13500213623047,89.18000030517578,5837400
2025-10-20,92.4499969482422,96.29000091552734,90.83000183105467,91.0199966430664,7893700
2025-10-21,89.0999984741211,93.45999908447266,88.94999694824219,91.29000091552734,4255100
2025-10-22,85.2699966430664,91.08999633789062,81.9000015258789,90.5999984741211,8141400
2025-10-23,87.03500366210938,88.83000183105469,84.06999969482422,86.61000061035156,4967000
